produto,cor_produto,motivo,etapa,observacao
380117,2276,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
385659,07448,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
367117,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
368626,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
368627,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
372012,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
372045,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
372295,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
372570,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
372572,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
372727,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
372734,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
372735,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
372736,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
372826,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
372921,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
373155,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
373360,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
374112,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
374451,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
374507,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
374823,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
374909,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
374911,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
375011,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
375211,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
375351,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
375361,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
375737,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
375850,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
376107,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
376133,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
376153,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
376241,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
376242,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
376579,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
376580,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
376629,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
376630,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
377306,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
378107,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
378154,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
378176,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
378927,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
378963,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
379274,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
379276,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
379277,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
379283,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
379339,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
379353,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
379363,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
379934,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
379990,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
381521,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
385657,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
385658,,SEM_TABELA_DL,BLOCO_3,Produto nao deve ser integrado remotamente ate possuir PRODUTOS_PRECOS.CODIGO_TAB_PRECO=DL.
